"","date","Station","Elev","Temp","MxTp","MnTp","DewP","RH","Spd","Dir","Gst","Pcp1","Pcp24","PcpAc","Sno24","SWE24","SnoHt","SWE"
"1168",2022-04-03,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1169",2022-04-04,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1170",2022-04-05,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"1171",2022-04-06,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1172",2022-04-07,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1173",2022-04-08,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1174",2022-04-09,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA
"1175",2022-04-10,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA
"1176",2022-04-11,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1177",2022-04-12,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA
"1178",2022-04-14,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1179",2022-04-15,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1180",2022-04-16,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1181",2022-04-17,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1182",2022-04-18,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1183",2022-04-19,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1184",2022-04-20,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA
"1185",2022-04-21,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1186",2022-04-22,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1187",2022-04-23,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1188",2022-04-24,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1189",2022-04-25,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1190",2022-04-26,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1191",2022-04-27,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1192",2022-04-28,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1193",2022-04-29,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1194",2022-04-30,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1195",2022-05-01,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1196",2022-05-02,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1197",2022-05-03,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1198",2022-05-04,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1199",2022-05-05,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1200",2022-05-06,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA
"1201",2022-05-07,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA
"1202",2022-05-08,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"1203",2022-05-09,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA
"1204",2022-05-10,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA
"1205",2022-05-11,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1206",2022-05-12,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1207",2022-05-13,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1208",2022-05-14,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1209",2022-05-15,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1210",2022-05-16,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1211",2022-05-17,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1212",2022-05-18,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1213",2022-05-19,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA
"1214",2022-05-20,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
"1215",2022-05-22,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1216",2022-05-23,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1217",2022-05-24,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1218",2022-05-25,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1219",2022-05-26,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1220",2022-05-27,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1221",2022-05-28,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA
"1222",2022-05-29,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1223",2022-05-30,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1224",2022-05-31,"Isaak Walton Inn at E",3850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"1225",2021-10-08,"Java East",4043,25,53,25,20,81,2,100,5,NA,NA,NA,0,NA,1.1,NA
"1226",2021-10-12,"Java East",4043,21,40,21,18,88,2,111,5,NA,NA,NA,1.3,NA,2.4,NA
"1227",2021-10-13,"Java East",4043,20,45,19,14,78,1,76,4,NA,NA,NA,0.6,NA,3,NA
"1228",2021-10-14,"Java East",4043,31,36,18,30,94,1,286,5,NA,NA,NA,-1.7,NA,1.3,NA
"1229",2021-10-15,"Java East",4043,34,38,31,32,93,1,15,4,NA,NA,NA,0.6,NA,1.9,NA
"1230",2021-10-16,"Java East",4043,36,44,34,34,91,1,333,4,NA,NA,NA,-0.7,NA,1.2,NA
"1231",2021-10-17,"Java East",4043,32,63,31,28,84,4,88,7,NA,NA,NA,1.4,NA,2.6,NA
"1232",2021-10-18,"Java East",4043,32,68,32,27,80,1,92,4,NA,NA,NA,-1.1,NA,1.5,NA
"1233",2021-10-19,"Java East",4043,37,56,29,30,75,2,174,11,NA,NA,NA,1.6,NA,3.1,NA
"1234",2021-10-20,"Java East",4043,30,56,30,27,89,3,108,7,NA,NA,NA,-1.1,NA,2,NA
"1235",2021-10-21,"Java East",4043,38,57,29,36,94,1,348,3,NA,NA,NA,-0.7,NA,1.3,NA
"1236",2021-10-22,"Java East",4043,31,55,31,29,93,3,94,7,NA,NA,NA,-0.5,NA,0.8,NA
"1237",2021-10-23,"Java East",4043,39,51,31,38,96,0,11,3,NA,NA,NA,0.7,NA,1.5,NA
"1238",2021-10-24,"Java East",4043,38,43,37,35,88,1,111,5,NA,NA,NA,-0.5,NA,1,NA
"1239",2021-10-25,"Java East",4043,41,49,36,41,100,3,106,6,NA,NA,NA,1,NA,2,NA
"1240",2021-10-26,"Java East",4043,37,43,36,34,89,1,312,4,NA,NA,NA,-1.4,NA,0.6,NA
"1241",2021-10-27,"Java East",4043,38,41,36,35,90,2,326,15,NA,NA,NA,1.7,NA,2.3,NA
"1242",2021-10-28,"Java East",4043,38,41,38,29,71,1,307,3,NA,NA,NA,-1.3,NA,1,NA
"1243",2021-10-29,"Java East",4043,48,49,38,48,100,1,322,7,NA,NA,NA,-0.7,NA,0.3,NA
"1244",2021-10-30,"Java East",4043,32,51,32,26,78,11,96,21,NA,NA,NA,0.7,NA,1,NA
"1245",2021-11-02,"Java East",4043,22,40,14,20,91,1,124,4,NA,NA,NA,0.4,NA,1.4,NA
"1246",2021-11-07,"Java East",4043,30,31,30,29,95,2,322,7,NA,NA,NA,0.9,NA,2.3,NA
"1247",2021-11-08,"Java East",4043,31,32,27,27,85,1,23,7,NA,NA,NA,-0.3,NA,2,NA
"1248",2021-11-09,"Java East",4043,21,37,21,19,91,5,101,10,NA,NA,NA,-0.9,NA,1.1,NA
"1249",2021-11-13,"Java East",4043,38,42,36,33,81,5,306,14,NA,NA,NA,0.8,NA,1.9,NA
"1250",2021-11-14,"Java East",4043,32,41,31,32,100,0,278,0,NA,NA,NA,0.9,NA,2.8,NA
"1251",2021-11-15,"Java East",4043,51,52,32,30,45,3,86,16,NA,NA,NA,-2.4,NA,0.4,NA
"1252",2021-11-16,"Java East",4043,31,56,31,16,54,6,319,24,NA,NA,NA,1.3,NA,1.7,NA
"1253",2021-11-17,"Java East",4043,17,31,17,15,91,0,335,2,NA,NA,NA,-1,NA,0.7,NA
"1254",2021-11-18,"Java East",4043,14,28,14,12,91,4,83,6,NA,NA,NA,1.3,NA,2,NA
"1255",2021-11-19,"Java East",4043,29,37,13,29,100,1,270,4,NA,NA,NA,-0.8,NA,1.2,NA
"1256",2021-11-20,"Java East",4043,28,33,28,28,100,1,301,4,NA,NA,NA,1.6,NA,2.8,NA
"1257",2021-11-21,"Java East",4043,31,32,28,24,74,2,289,7,NA,NA,NA,0.3,NA,3.1,NA
"1258",2021-11-22,"Java East",4043,28,36,28,25,89,1,293,5,NA,NA,NA,-0.4,NA,2.7,NA
"1259",2021-11-23,"Java East",4043,37,47,25,25,61,4,90,16,NA,NA,NA,-0.7,NA,2,NA
"1260",2021-11-24,"Java East",4043,28,37,26,27,94,2,312,6,NA,NA,NA,2,NA,4,NA
"1261",2021-11-25,"Java East",4043,28,31,26,25,87,1,291,6,NA,NA,NA,-0.8,NA,3.2,NA
"1262",2021-11-26,"Java East",4043,33,39,28,31,91,2,330,8,NA,NA,NA,0.3,NA,3.5,NA
"1263",2021-11-27,"Java East",4043,32,36,32,32,100,1,320,5,NA,NA,NA,-0.8,NA,2.7,NA
"1264",2021-11-28,"Java East",4043,38,43,32,38,100,2,283,6,NA,NA,NA,-1.5,NA,1.2,NA
"1265",2021-11-29,"Java East",4043,40,52,38,38,92,2,333,10,NA,NA,NA,-0.5,NA,0.7,NA
"1266",2021-11-30,"Java East",4043,41,41,33,31,66,3,344,13,NA,NA,NA,-0.7,NA,0,NA
"1267",2021-12-01,"Java East",4043,51,51,38,40,67,4,90,17,NA,NA,NA,0.2,NA,0.2,NA
"1268",2021-12-02,"Java East",4043,52,55,46,28,40,3,4,20,NA,NA,NA,0.1,NA,0.3,NA
"1269",2021-12-03,"Java East",4043,35,52,31,25,67,3,338,17,NA,NA,NA,1.4,NA,1.7,NA
"1270",2021-12-04,"Java East",4043,28,38,27,27,96,2,96,4,NA,NA,NA,-1.3,NA,0.4,NA
"1271",2021-12-05,"Java East",4043,24,34,24,15,69,3,310,11,NA,NA,NA,5.2,NA,5.6,NA
"1272",2021-12-06,"Java East",4043,15,24,15,11,84,1,317,3,NA,NA,NA,-0.899999999999999,NA,4.7,NA
"1273",2021-12-07,"Java East",4043,18,21,14,16,91,0,282,1,NA,NA,NA,1.3,NA,6,NA
"1274",2021-12-08,"Java East",4043,33,33,18,33,100,1,316,4,NA,NA,NA,0.2,NA,6.2,NA
"1275",2021-12-09,"Java East",4043,24,34,24,13,61,4,322,12,NA,NA,NA,-1.2,NA,5,NA
"1276",2021-12-10,"Java East",4043,21,26,21,18,86,2,326,7,NA,NA,NA,2.4,NA,7.4,NA
"1277",2021-12-11,"Java East",4043,30,30,18,21,69,6,97,22,NA,NA,NA,-0.4,NA,7,NA
"1278",2021-12-12,"Java East",4043,31,35,28,31,100,0,NA,0,NA,NA,NA,6.8,NA,13.8,NA
"1279",2021-12-13,"Java East",4043,24,31,24,22,93,4,94,6,NA,NA,NA,2.4,NA,16.2,NA
"1280",2021-12-14,"Java East",4043,28,28,23,27,95,1,314,3,NA,NA,NA,-0.6,NA,15.6,NA
"1281",2021-12-16,"Java East",4043,13,24,13,10,89,1,81,4,NA,NA,NA,-0.6,NA,15,NA
"1282",2021-12-17,"Java East",4043,-2,21,-2,-9,71,5,101,14,NA,NA,NA,-0.699999999999999,NA,14.3,NA
"1283",2021-12-18,"Java East",4043,4,8,-6,1,87,0,305,2,NA,NA,NA,-2.4,NA,11.9,NA
"1284",2021-12-19,"Java East",4043,32,32,4,31,96,1,352,3,NA,NA,NA,3,NA,14.9,NA
"1285",2021-12-20,"Java East",4043,9,32,9,6,86,1,64,4,NA,NA,NA,-0.200000000000001,NA,14.7,NA
"1286",2021-12-21,"Java East",4043,16,18,8,14,92,5,280,9,NA,NA,NA,0.300000000000001,NA,15,NA
"1287",2021-12-22,"Java East",4043,31,33,12,30,97,1,349,4,NA,NA,NA,1.2,NA,16.2,NA
"1288",2021-12-23,"Java East",4043,31,35,30,31,100,1,326,4,NA,NA,NA,4.1,NA,20.3,NA
"1289",2021-12-24,"Java East",4043,15,36,15,13,90,5,85,10,NA,NA,NA,-0.699999999999999,NA,19.6,NA
"1290",2021-12-25,"Java East",4043,-3,15,-3,-8,78,14,114,25,NA,NA,NA,-1.1,NA,18.5,NA
"1291",2021-12-26,"Java East",4043,-8,-3,-8,-15,71,15,109,29,NA,NA,NA,-18.5,NA,0,NA
"1292",2021-12-27,"Java East",4043,-14,-8,-15,-20,72,5,126,15,NA,NA,NA,19.3,NA,19.3,NA
"1293",2021-12-28,"Java East",4043,10,10,-14,5,81,1,307,8,NA,NA,NA,-4.6,NA,14.7,NA
"1294",2021-12-29,"Java East",4043,-7,12,-7,-16,65,9,90,17,NA,NA,NA,4.6,NA,19.3,NA
"1295",2021-12-30,"Java East",4043,8,8,-8,5,89,2,285,7,NA,NA,NA,-0.5,NA,18.8,NA
"1296",2021-12-31,"Java East",4043,-3,13,-3,-12,66,10,115,20,NA,NA,NA,0.800000000000001,NA,19.6,NA
"1297",2022-01-01,"Java East",4043,-10,1,-14,-14,81,1,273,3,NA,NA,NA,-1.2,NA,18.4,NA
"1298",2022-01-02,"Java East",4043,6,10,-10,4,89,1,52,4,NA,NA,NA,1,NA,19.4,NA
"1299",2022-01-03,"Java East",4043,13,19,3,11,91,5,93,8,NA,NA,NA,-1.2,NA,18.2,NA
"1300",2022-01-04,"Java East",4043,-7,27,-7,-13,74,10,91,25,NA,NA,NA,1.5,NA,19.7,NA
"1301",2022-01-05,"Java East",4043,-8,-4,-8,-18,62,10,101,22,NA,NA,NA,-0.5,NA,19.2,NA
"1302",2022-01-06,"Java East",4043,-3,-2,-11,-7,82,1,121,3,NA,NA,NA,-0.800000000000001,NA,18.4,NA
"1303",2022-01-07,"Java East",4043,20,20,-3,19,95,2,330,6,NA,NA,NA,10.4,NA,28.8,NA
"1304",2022-01-08,"Java East",4043,25,34,20,15,66,6,321,24,NA,NA,NA,-1.4,NA,27.4,NA
"1305",2022-01-09,"Java East",4043,27,27,22,20,74,2,282,10,NA,NA,NA,-0.5,NA,26.9,NA
"1306",2022-01-10,"Java East",4043,10,35,10,8,91,2,92,4,NA,NA,NA,-0.699999999999999,NA,26.2,NA
"1307",2022-01-11,"Java East",4043,29,30,6,25,83,1,341,7,NA,NA,NA,0,NA,26.2,NA
"1308",2022-01-12,"Java East",4043,36,36,29,33,89,3,328,17,NA,NA,NA,-0.699999999999999,NA,25.5,NA
"1309",2022-01-13,"Java East",4043,30,38,30,30,100,0,39,2,NA,NA,NA,-1.4,NA,24.1,NA
"1310",2022-01-14,"Java East",4043,26,42,26,25,96,0,72,2,NA,NA,NA,-0.600000000000001,NA,23.5,NA
"1311",2022-01-15,"Java East",4043,29,35,26,28,94,2,288,7,NA,NA,NA,0,NA,23.5,NA
"1312",2022-01-16,"Java East",4043,25,40,25,23,93,0,313,3,NA,NA,NA,-0.399999999999999,NA,23.1,NA
"1313",2022-01-17,"Java East",4043,32,41,23,27,83,1,315,4,NA,NA,NA,-0.200000000000003,NA,22.9,NA
"1314",2022-01-18,"Java East",4043,20,45,20,12,69,18,94,42,NA,NA,NA,-1,NA,21.9,NA
"1315",2022-01-19,"Java East",4043,10,20,9,3,72,4,104,11,NA,NA,NA,-0.299999999999997,NA,21.6,NA
"1316",2022-01-20,"Java East",4043,25,27,8,21,83,1,315,5,NA,NA,NA,-0.100000000000001,NA,21.5,NA
"1317",2022-01-21,"Java East",4043,30,32,25,30,100,0,NA,0,NA,NA,NA,2.2,NA,23.7,NA
"1318",2022-01-22,"Java East",4043,29,34,29,28,96,0,297,2,NA,NA,NA,0.199999999999999,NA,23.9,NA
"1319",2022-01-23,"Java East",4043,17,34,17,16,94,1,311,5,NA,NA,NA,-0.599999999999998,NA,23.3,NA
"1320",2022-01-24,"Java East",4043,16,37,16,15,94,1,102,3,NA,NA,NA,0,NA,23.3,NA
"1321",2022-01-25,"Java East",4043,19,29,16,18,94,0,NA,1,NA,NA,NA,-2.7,NA,20.6,NA
"1322",2022-01-26,"Java East",4043,15,32,15,14,94,3,281,6,NA,NA,NA,2.4,NA,23,NA
"1323",2022-01-27,"Java East",4043,12,31,10,10,90,1,80,4,NA,NA,NA,0.699999999999999,NA,23.7,NA
"1324",2022-01-28,"Java East",4043,8,28,7,6,91,1,306,4,NA,NA,NA,-1.1,NA,22.6,NA
"1325",2022-01-29,"Java East",4043,3,29,3,1,89,1,280,3,NA,NA,NA,0.0999999999999979,NA,22.7,NA
"1326",2022-01-30,"Java East",4043,27,35,3,19,72,1,327,4,NA,NA,NA,1.1,NA,23.8,NA
"1327",2022-01-31,"Java East",4043,31,39,27,27,84,3,327,21,NA,NA,NA,1.5,NA,25.3,NA
"1328",2022-02-01,"Java East",4043,11,31,11,8,86,2,114,4,NA,NA,NA,0.599999999999998,NA,25.9,NA
"1329",2022-02-02,"Java East",4043,-13,11,-13,-18,78,2,91,7,NA,NA,NA,-0.399999999999999,NA,25.5,NA
"1330",2022-02-03,"Java East",4043,7,7,-16,4,87,2,292,7,NA,NA,NA,-0.199999999999999,NA,25.3,NA
"1331",2022-02-04,"Java East",4043,22,22,7,21,94,1,277,5,NA,NA,NA,1.6,NA,26.9,NA
"1332",2022-02-05,"Java East",4043,31,35,22,30,94,1,272,6,NA,NA,NA,3.8,NA,30.7,NA
"1333",2022-02-06,"Java East",4043,21,35,21,19,93,1,329,4,NA,NA,NA,-1.8,NA,28.9,NA
"1334",2022-02-07,"Java East",4043,17,41,17,16,94,1,347,6,NA,NA,NA,0.200000000000003,NA,29.1,NA
"1335",2022-02-08,"Java East",4043,29,48,16,21,72,2,305,9,NA,NA,NA,-0.800000000000001,NA,28.3,NA
"1336",2022-02-09,"Java East",4043,34,39,29,26,73,1,316,5,NA,NA,NA,-0.600000000000001,NA,27.7,NA
"1337",2022-02-10,"Java East",4043,40,40,33,31,71,2,358,10,NA,NA,NA,-1,NA,26.7,NA
"1338",2022-02-11,"Java East",4043,31,50,29,22,69,6,92,13,NA,NA,NA,-2.2,NA,24.5,NA
"1339",2022-02-12,"Java East",4043,16,33,16,13,89,0,312,2,NA,NA,NA,-0.199999999999999,NA,24.3,NA
"1340",2022-02-13,"Java East",4043,20,43,14,14,77,1,316,3,NA,NA,NA,-0.699999999999999,NA,23.6,NA
"1341",2022-02-14,"Java East",4043,21,49,20,16,81,1,316,3,NA,NA,NA,0.699999999999999,NA,24.3,NA
"1342",2022-02-15,"Java East",4043,31,43,19,31,99,0,NA,3,NA,NA,NA,-1.1,NA,23.2,NA
"1343",2022-02-16,"Java East",4043,24,32,24,20,83,6,121,17,NA,NA,NA,6.6,NA,29.8,NA
"1344",2022-02-17,"Java East",4043,24,30,19,20,86,1,313,7,NA,NA,NA,-1.8,NA,28,NA
"1345",2022-02-18,"Java East",4043,36,36,24,28,71,3,315,9,NA,NA,NA,-0.800000000000001,NA,27.2,NA
"1346",2022-02-19,"Java East",4043,36,40,35,27,68,1,324,10,NA,NA,NA,-1.4,NA,25.8,NA
"1347",2022-02-20,"Java East",4043,30,44,30,29,95,1,35,4,NA,NA,NA,-1.5,NA,24.3,NA
"1348",2022-02-21,"Java East",4043,-4,30,-4,-14,62,8,126,21,NA,NA,NA,0.699999999999999,NA,25,NA
"1349",2022-02-22,"Java East",4043,-9,-2,-9,-20,57,9,132,21,NA,NA,NA,-0.300000000000001,NA,24.7,NA
"1350",2022-02-23,"Java East",4043,-23,-4,-23,-29,72,5,85,9,NA,NA,NA,-0.300000000000001,NA,24.4,NA
"1351",2022-02-24,"Java East",4043,0,9,-25,-4,84,0,NA,2,NA,NA,NA,0.200000000000003,NA,24.6,NA
"1352",2022-02-25,"Java East",4043,6,17,0,3,86,1,317,5,NA,NA,NA,-0.300000000000001,NA,24.3,NA
"1353",2022-02-26,"Java East",4043,13,21,6,10,86,0,NA,2,NA,NA,NA,-0.100000000000001,NA,24.2,NA
"1354",2022-02-27,"Java East",4043,11,35,9,8,86,1,301,4,NA,NA,NA,0.300000000000001,NA,24.5,NA
"1355",2022-02-28,"Java East",4043,32,37,11,32,100,0,NA,0,NA,NA,NA,4.1,NA,28.6,NA
"1356",2022-03-01,"Java East",4043,35,35,32,35,100,1,291,3,NA,NA,NA,-1.3,NA,27.3,NA
"1357",2022-03-02,"Java East",4043,35,41,33,35,100,3,293,8,NA,NA,NA,-27.3,NA,0,NA
"1358",2022-03-03,"Java East",4043,34,41,34,34,100,3,103,6,NA,NA,NA,0,NA,0,NA
"1359",2022-03-04,"Java East",4043,25,39,24,22,87,4,88,11,NA,NA,NA,20.7,NA,20.7,NA
"1360",2022-03-05,"Java East",4043,21,29,21,14,75,3,114,8,NA,NA,NA,-0.399999999999999,NA,20.3,NA
"1361",2022-03-06,"Java East",4043,22,31,20,18,85,3,133,8,NA,NA,NA,1.5,NA,21.8,NA
"1362",2022-03-07,"Java East",4043,15,32,14,12,86,1,290,3,NA,NA,NA,0.199999999999999,NA,22,NA
"1363",2022-03-08,"Java East",4043,16,35,15,8,70,7,137,17,NA,NA,NA,1.5,NA,23.5,NA
"1364",2022-03-09,"Java East",4043,-5,16,-5,-9,83,3,114,7,NA,NA,NA,-0.699999999999999,NA,22.8,NA
"1365",2022-03-10,"Java East",4043,-2,19,-5,-6,84,0,98,2,NA,NA,NA,-0.300000000000001,NA,22.5,NA
"1366",2022-03-11,"Java East",4043,17,28,-2,11,78,2,108,11,NA,NA,NA,0,NA,22.5,NA
"1367",2022-03-12,"Java East",4043,32,37,17,31,94,2,354,6,NA,NA,NA,0.300000000000001,NA,22.8,NA
"1368",2022-03-13,"Java East",4043,26,48,26,19,74,1,359,4,NA,NA,NA,-1.1,NA,21.7,NA
"1369",2022-03-14,"Java East",4043,34,38,33,29,81,2,327,12,NA,NA,NA,-0.699999999999999,NA,21,NA
"1370",2022-03-15,"Java East",4043,35,41,33,35,100,1,327,5,NA,NA,NA,-1.6,NA,19.4,NA
"1371",2022-03-16,"Java East",4043,31,38,31,31,100,0,340,0,NA,NA,NA,1.2,NA,20.6,NA
"1372",2022-03-17,"Java East",4043,31,37,31,28,90,1,314,4,NA,NA,NA,-20.6,NA,0,NA
"1373",2022-03-19,"Java East",4043,28,41,28,28,100,0,NA,2,NA,NA,NA,0,NA,0,NA
"1374",2022-03-20,"Java East",4043,31,48,27,23,73,2,356,9,NA,NA,NA,0,NA,0,NA
"1375",2022-03-21,"Java East",4043,31,33,30,18,59,3,311,12,NA,NA,NA,0,NA,0,NA
"1376",2022-03-22,"Java East",4043,33,37,31,27,78,0,NA,2,NA,NA,NA,0,NA,0,NA
"1377",2022-03-23,"Java East",4043,34,46,28,30,85,0,NA,3,NA,NA,NA,0,NA,0,NA
"1378",2022-03-24,"Java East",4043,38,56,32,33,82,4,322,18,NA,NA,NA,0,NA,0,NA
"1379",2022-03-25,"Java East",4043,27,45,27,23,85,2,93,5,NA,NA,NA,0,NA,0,NA
"1380",2022-03-26,"Java East",4043,26,52,26,24,91,1,117,4,NA,NA,NA,0,NA,0,NA
"1381",2022-03-27,"Java East",4043,29,52,26,25,86,5,86,8,NA,NA,NA,0,NA,0,NA
"1382",2022-03-28,"Java East",4043,32,61,28,28,84,3,95,7,NA,NA,NA,0,NA,0,NA
"1383",2022-03-29,"Java East",4043,32,58,30,26,79,6,123,15,NA,NA,NA,12,NA,12,NA
"1384",2022-03-30,"Java East",4043,25,48,25,22,89,1,27,3,NA,NA,NA,-0.199999999999999,NA,11.8,NA
"1385",2022-03-31,"Java East",4043,33,48,23,28,81,1,336,5,NA,NA,NA,-1.5,NA,10.3,NA
"1386",2022-04-01,"Java East",4043,32,38,30,23,68,1,299,8,NA,NA,NA,1,NA,11.3,NA
"1387",2022-04-02,"Java East",4043,27,42,27,22,82,1,354,4,NA,NA,NA,-0.600000000000001,NA,10.7,NA
"1388",2022-04-03,"Java East",4043,27,39,27,26,94,1,334,3,NA,NA,NA,-0.699999999999999,NA,10,NA
